article_index,title,url,avg_label,avg_score,num_sentences,sentence,sent_label,sent_score,sent_value
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.44081586360931396,25,"Twenty years later, it produces more than three-quarters of the world's lithium-ion cells.",POSITIVE,0.9985174536705017,0.9985174536705017
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.44081586360931396,25,How did it happen?,NEGATIVE,0.9985550045967102,-0.9985550045967102
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.44081586360931396,25,"12 hrs ago 13 hrs ago Thai king becomes country's first monarch to visit China It's the first-ever visit to China by a reigning Thai monarch, amid warming bilateral ties.",POSITIVE,0.9993694424629211,0.9993694424629211
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.44081586360931396,25,13 hrs ago 2 days ago Thailand extradites owner of Myanmar scam city to China She Zhijiang is one of the biggest figures linked to South East Asia's cyberscam operations.,POSITIVE,0.6263339519500732,0.6263339519500732
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.44081586360931396,25,"2 days ago 2 days ago Australia at risk of 'high-impact sabotage' from China, says spy chief Mike Burgess says state-linked hackers have tried to access water, transport and energy networks.",NEGATIVE,0.997495174407959,-0.997495174407959
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.44081586360931396,25,2 days ago 2 days ago Two popular gay dating platforms removed from Apple app store in China The removal of Blued and Finka has raised concerns amongst the LGBT community in the country.,NEGATIVE,0.9810922741889954,-0.9810922741889954
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.44081586360931396,25,2 days ago 2 days ago Two meals for $1: Why China's youth are not spending Economic uncertainty is encouraging some young people to cut back on their spending.,NEGATIVE,0.9675453901290894,-0.9675453901290894
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.44081586360931396,25,2 days ago 2 days ago How the Japan PM's Taiwan remarks provoked the fury of China Sanae Takaichi drew fire after suggesting Tokyo could take military action if Beijing attacked Taiwan.,NEGATIVE,0.9924607872962952,-0.9924607872962952
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.44081586360931396,25,2 days ago 2 days ago Moment newly opened bridge partially collapses in China Local authorities in the southwestern province of Sichuan say there are no reports of casualties following the collapse.,NEGATIVE,0.9953823685646057,-0.9953823685646057
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.44081586360931396,25,"2 days ago 2 days ago Cryptoqueen who fled China for London mansion jailed over £5bn Bitcoin stash Qian Zhimin bought cryptocurrency using funds stolen from thousands of Chinese pensioners, say police.",NEGATIVE,0.992749810218811,-0.992749810218811
14,NewsNews,https://www.bbc.com/news/world/asia/china,NEGATIVE,0.44081586360931396,25,2 days ago 1 2 3 4 5 ... 12,NEGATIVE,0.9041860699653625,-0.9041860699653625
