article_index,title,url,avg_label,avg_score,num_sentences,sentence,sent_label,sent_score,sent_value
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,"Watch/Listen Watch: How the BBC works... in under two minutes Culture reporter Noor Nanji explains how the BBC is funded and governed, amid controversy that has lead to the departures of two senior bosses.",NEGATIVE,0.8677369952201843,-0.8677369952201843
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,"'We should have acted earlier', says BBC chair Samir Shah Shah was asked why the corporation did not investigate concerns around the editing of a BBC documentary earlier.",NEGATIVE,0.999278724193573,-0.999278724193573
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,Ros Atkins on... how the BBC is run The BBC's analysis editor looks at how the organisation works - to understand why two bosses quit over the weekend.,POSITIVE,0.5699998736381531,0.5699998736381531
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,King Charles leads Remembrance Sunday service silence at Cenotaph King Charles III laid a wreath at the monument in central London as the nation remembered its war dead.,POSITIVE,0.9941669702529907,0.9941669702529907
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,"Features & analysis I was traumatised after being filmed giving CPR to a crash victim - the law must change Fiona Ferris was filmed giving CPR to Dominic McGrath, who died after being hit by a bus in Newry last December.",NEGATIVE,0.9954664707183838,-0.9954664707183838
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,"Lack of trust and racism concerns: Five key failings in Sara Sharif review Review finds ""different actions could and should have been taken"" leading up to the 10-year-old's death.",NEGATIVE,0.9990624785423279,-0.9990624785423279
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,Treasure finds in England reach record high - see how many were unearthed in your area Treasure finds in England have reached a record high according to provisional government figures.,POSITIVE,0.9995213747024536,0.9995213747024536
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,"Faisal Islam: Slow growth raises stakes even higher for the Budget The Budget somehow has to provide certainty, boost consumer and business confidence, and fill a large fiscal gap.",NEGATIVE,0.9806466102600098,-0.9806466102600098
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,'Not an easy job' - why would anyone want to be the new BBC director general?,NEGATIVE,0.9994382262229919,-0.9994382262229919
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,"As the BBC searches for a new chief, who are the potential candidates and is it a poisoned chalice?",NEGATIVE,0.9994469285011292,-0.9994469285011292
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,More from the UK Royal escort motorcyclist cleared over pedestrian's death Met Police officer PC Christopher Harrison was accused of causing death by careless driving.,NEGATIVE,0.9900258779525757,-0.9900258779525757
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,"Man admits causing 70-year-old pedestrian's death John Taggart, 36, was driving in the Millfield junction area of the city when he hit Paul Marshall last September.",NEGATIVE,0.9914014935493469,-0.9914014935493469
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,"Hitman pleads guilty to gangland Hogmanay pub murder Grant Hunter, 34, shot Marc Webley at the Anchor Inn in Granton on New Year's Eve 2023 after he taunted his rivals.",NEGATIVE,0.9893344044685364,-0.9893344044685364
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,"Man, 18, arrested on suspicion of murder after 17-year-old girl dies A man has been arrested and is in custody following the incident, police said.",NEGATIVE,0.925136923789978,-0.925136923789978
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,"Latest updates 2 hrs ago Two-thirds of military women experienced sexualised behaviour, survey says The behaviours include comments about their appearance, harassment, leering and groping, according to a survey.",NEGATIVE,0.991916835308075,-0.991916835308075
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,2 hrs ago 4 hrs ago Police and crime commissioners to be scrapped in England and Wales The government says it will save £100m over this Parliament and less than 20% of voters can name their PCC.,NEGATIVE,0.9986140727996826,-0.9986140727996826
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,4 hrs ago 8 hrs ago How to stay safe during a storm and what to do in a power cut The rain and high winds experienced during stormy weather can damage homes and cause power outages.,NEGATIVE,0.9971023201942444,-0.9971023201942444
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,8 hrs ago 10 hrs ago Who were the Disappeared?,NEGATIVE,0.9910495281219482,-0.9910495281219482
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,A look at the people who were the Disappeared from Northern Ireland's Troubles.,POSITIVE,0.9982661604881287,0.9982661604881287
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,10 hrs ago 10 hrs ago Ferries at risk as gale force winds forecast Friday's ferry services between the Isle of Man and Lancashire are at risk as strong winds roll in.,NEGATIVE,0.9898902177810669,-0.9898902177810669
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,10 hrs ago 18 hrs ago Catherine's Christmas service to feature stars including Kate Winslet This will be the fifth time that the Princess of Wales has led the Together at Christmas carol service.,POSITIVE,0.9987634420394897,0.9987634420394897
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,18 hrs ago 1 day ago Leonardo staff begin first strikes over pay Thousands of staff at one of Europe's largest defence firms start the first of several walk-outs.,NEGATIVE,0.9972155094146729,-0.9972155094146729
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,1 day ago 1 day ago UK deal 'will not affect Aurigny aircraft fleet' Aurigny says it will provide ground handling resources at Gatwick in a deal with Skybus.,NEGATIVE,0.992409348487854,-0.992409348487854
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,"1 day ago 1 day ago Witness in Harry privacy case says earlier statement forged Gavin Burrows says an alleged confession dated 2021 was ""prepared by others without my knowledge"".",NEGATIVE,0.9833738803863525,-0.9833738803863525
3,NewsNews,https://www.bbc.com/news/uk,NEGATIVE,0.6670984080859593,35,1 day ago 1 2 3 4 5 ... 12,POSITIVE,0.6439946889877319,0.6439946889877319
