article_index,title,url,avg_label,avg_score,num_sentences,sentence,sent_label,sent_score,sent_value
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,Fatal attack revives debate over controversial shark nets in Australia The use of controversial shark nets was about to be scaled back in Sydney when a surfer was killed.,POSITIVE,0.996747612953186,0.996747612953186
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,The sunscreen scandal shocking Australia - the world's skin cancer hotspot It has shaken consumer trust and raised questions about global sunscreen regulation.,POSITIVE,0.971251368522644,0.971251368522644
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,Watch/Listen Slow-motion footage reveals secrets of snake bites Scientists working out of a venom laboratory in Paris studied which snakes strike their prey fastest.,NEGATIVE,0.7625542879104614,-0.7625542879104614
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,"Trump to Australian ambassador: 'I don't like you either' In 2020, Kevin Rudd wrote on social media that he believed Trump was the 'most destructive' president in US history.",NEGATIVE,0.9906964302062988,-0.9906964302062988
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,"Watch: Millions of red crabs begin annual migration on Christmas Island The island off mainland Australia experiences the event every summer, when around 50 million crabs scuttle down from their homes to the beach to lay eggs.",POSITIVE,0.9922905564308167,0.9922905564308167
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,"Watch: Brits row from Peru to Australia in tiny boat Jess Rowe and Miriam Payne told the BBC how they made the six-month journey unsupported, catching fish and growing their own vegetables.",POSITIVE,0.9793168902397156,0.9793168902397156
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,"Watch: Dolphin calf rescued from fishing line entanglement The mother and calf were spotted in late September, with the young dolphin’s swimming ability noticeably impeded by a fishing line caught around its tail.",NEGATIVE,0.9962272644042969,-0.9962272644042969
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,Latest updates 19 hrs ago Australia police arrest 'fortune teller' accused of running $46m scam Police say mother convinced victims to take out loans by predicting a 'billionaire' in their future.,NEGATIVE,0.9759293794631958,-0.9759293794631958
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,19 hrs ago 2 days ago Watch: Australian windsurfer escapes shark attack Andy McDonald recalls moment he encountered a shark while windsurfing in Western Australia this week.,NEGATIVE,0.7504162788391113,-0.7504162788391113
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,"2 days ago 2 days ago Hazlewood cleared of injury but Abbott out of Test Josh Hazlewood is cleared to join Australia’s squad for the first Ashes Test against England after an injury scare, but fellow pace bowler Sean Abbott is ruled out.",NEGATIVE,0.9772673845291138,-0.9772673845291138
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,2 days ago 2 days ago Evidence of ancient tree-climbing 'drop crocs' found in Australia Scientists say the crocodiles hunted like leopards by climbing trees and killing prey below.,NEGATIVE,0.9731825590133667,-0.9731825590133667
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,"2 days ago 3 days ago New 'Lucifer' bee with devil-like horns found in Australia The native bee was found near a rare wildflower, prompting scientists to call for the area to be protected.",NEGATIVE,0.9489486217498779,-0.9489486217498779
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,"3 days ago 3 days ago Once a sure thing, Australia's bid to host COP31 falters amid deadlock with Turkey If no agreement is reached between the two countries, the German city of Bonn will host by default.",NEGATIVE,0.9995675683021545,-0.9995675683021545
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,"3 days ago 4 days ago John Laws, veteran Australian talkback radio host nicknamed 'Golden Tonsils', dies aged 90 The successful but polarising Australian broadcaster had a career spanning more than 70 years.",NEGATIVE,0.9260934591293335,-0.9260934591293335
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,"4 days ago 6 days ago 'Nestflix': Peregrine falcon livestream has Australians glued to their screens Fans of the birds, whose lives have been compared to Game of Thrones, are currently waiting with bated breath for this year's chicks to fledge.",POSITIVE,0.9335794448852539,0.9335794448852539
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,"6 days ago 7 days ago Man catches fire after power bank overheats at Melbourne airport lounge Staff helped the man, aged in his 50s, into a shower and he was treated for burns to his leg and fingers.",NEGATIVE,0.9933643341064453,-0.9933643341064453
16,NewsNews,https://www.bbc.com/news/world/australia,NEGATIVE,0.4424235997376619,27,7 days ago 1 2 3 4 5 ... 12,NEGATIVE,0.9092968702316284,-0.9092968702316284
